city,date,pm25_mean,pm25_median,pm25_sd,n_values,n_sensors,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
London,2022-05-21,4.926666666666667,5,0.9885595581450821,9,9,14.266666666666666,9.7,19.4,69.33333333333333,13.391666666666667,18.1,0,1020.5583333333334,24
London,2022-05-22,6.748888888888889,6.78,1.5401740522132916,9,9,15.575,8.8,21.8,70.29166666666667,7.779166666666667,13.8,0,1013.3291666666667,24
London,2022-05-23,5.372,4.825,1.443358737266811,10,10,14.154166666666667,10.6,17.8,74.75,9.895833333333334,17.7,2.5000000000000004,1002.5166666666667,24
London,2022-05-24,2.9,2.4000000000000004,1.3327165239965073,10,10,12.75,9.4,16,74,13.612499999999999,18.4,4,1006.1833333333334,24
London,2022-05-25,3.135,2.6100000000000003,1.5131516043601771,10,10,13.395833333333332,8.6,17.9,76,20.729166666666668,30.8,0.2,1013.3916666666667,24
London,2022-05-26,4.54,4.415,1.2831471726449257,10,10,15.75,10.5,20.2,74.79166666666667,22.2125,29.6,0,1020.9833333333333,24
London,2022-05-27,4.333333333333333,4,1.5811388300841898,9,9,15.329166666666667,10.8,18.8,63.458333333333336,15.075,17.8,0,1024.2875,24
London,2022-05-28,5.157777777777778,4.87,1.2126600696173861,9,9,12.720833333333333,8.1,16.6,64,11.695833333333333,18.7,0.1,1024.8291666666667,24
London,2022-05-29,4.085555555555556,3.04,1.8292355719747464,9,9,11.1,6.8,14.9,68.54166666666667,12.154166666666667,19.6,0.4,1019.2291666666666,24
London,2022-05-30,4.068,3.62,1.4892787217680614,10,10,11,5.9,14.3,76.375,10.299999999999999,18.9,1.5,1013.6125,24
London,2022-05-31,4.513636363636364,4.11,1.151566521980148,11,11,11.445833333333333,8.2,15.7,78.20833333333333,10.825,16.6,3.4,1012.5083333333333,24
London,2022-06-01,4.923636363636364,4.55,1.703985168522735,11,11,12.383333333333333,6.7,17.3,72.41666666666667,7.5625,12,0,1017.1,24
London,2022-06-02,7.836363636363636,7.38,2.084649959716368,11,11,13.933333333333334,7.3,18.9,71.66666666666667,10.291666666666666,16.2,0,1020.1166666666667,24
London,2022-06-03,9.612727272727273,9.33,1.6580536234337593,11,11,16.391666666666666,10.2,22,65.125,16.270833333333332,23.4,0.2,1017.8833333333333,24
London,2022-06-04,8.192727272727273,8,1.0341188607610916,11,11,14.9125,12,19.9,70.66666666666667,24.733333333333334,30,2.4,1019.9208333333333,24
London,2022-06-05,9.284545454545455,8.92,1.5437704728123518,11,11,13.891666666666667,11.5,16.5,84.83333333333333,11.216666666666667,19.5,5.300000000000001,1015.5375,24
London,2022-06-06,7.3109090909090915,6.58,2.0580352501619332,11,11,14.2625,11.6,16.9,81.75,11.941666666666666,18,0.30000000000000004,1014.3458333333333,24
London,2022-06-07,5.693636363636363,5.17,1.6874671713978484,11,11,15.558333333333334,9.8,19.9,79.91666666666667,9.208333333333334,17.3,3.5,1011.4791666666666,24
London,2022-06-08,3.435,3.0549999999999997,1.3058266857946093,10,10,16.7,12.9,20.6,73.70833333333333,18.541666666666668,26.4,29.200000000000003,1005.675,24
London,2022-06-09,6.494,6.035,1.1743575075570285,10,10,15.466666666666667,10.5,19.6,76.16666666666667,16.3,21.2,0.4,1015.1958333333333,24
London,2022-06-10,7.074,6.595000000000001,1.284628783388848,10,10,17.704166666666666,14,22.3,70.625,20.229166666666668,28.8,0.1,1018.3875,24
London,2022-06-11,9.056000000000001,8.579999999999998,1.3729465474745266,10,10,16.591666666666665,11.5,21.5,69.125,18.125,25,0.5,1021.5083333333333,24
London,2022-06-12,7.182,6.73,1.2573764573728727,10,10,15.645833333333334,10.5,20.1,67.20833333333333,15.045833333333333,22.1,0,1023.2958333333333,24
London,2022-06-13,5.83,5.43,0.9225074525444225,11,11,15.3375,9.6,19.3,63.958333333333336,8.9125,11.6,0,1024.4583333333333,24
London,2022-06-14,6.095,5.5600000000000005,1.639391824902014,10,10,16.8125,9.2,22.7,66.625,7.766666666666667,10.8,0,1020.9333333333334,24
London,2022-06-15,9.536666666666667,8.29,2.2686394601170106,9,9,18.7375,9.7,26.1,63.666666666666664,6.4,10.8,0,1018.5583333333333,24
London,2022-06-16,10.883333333333333,10.3,3.01793389589633,9,9,20.083333333333332,11.3,27.2,59.666666666666664,7.666666666666666,16.3,0,1021.575,24
London,2022-06-17,9.822000000000001,8.690000000000001,2.0956664280790913,10,10,23.4875,15.2,30.2,52.291666666666664,15.120833333333334,25.7,0.2,1019.6166666666667,24
London,2022-06-18,11.501,11.1,1.2997474113585812,10,10,18.970833333333335,13.7,24.2,74.91666666666667,14.8625,28,10.2,1017.3791666666667,24
London,2022-06-19,6.096,5.835,0.9410419756844006,10,10,14.554166666666667,10.4,18.3,69.375,15.825,20.6,1,1014.975,24
